customer_id,year_month,active_users,api_calls,logins_per_day,days_since_last_login,features_used_count,support_tickets,engagement_score,churned
CUST_0573,2025-10,2,512,1.821797511013363,57,5,0,23.4,0
CUST_0574,2025-10,35,121919,1.6106751209919448,1,10,2,67.9,0
CUST_0575,2025-10,2,723,3.7450033942498386,47,9,4,47.2,0
CUST_0576,2025-10,13,9166,0.7049603795028525,35,5,1,30.3,0
CUST_0577,2025-10,1,796,2.318536352115339,9,5,3,45.6,0
CUST_0578,2025-10,12,10982,3.814494621678822,30,1,4,37.6,0
CUST_0579,2025-10,11,14759,2.302959046796524,10,3,2,43.1,0
CUST_0580,2025-10,8,5985,0.7909800786545884,38,5,0,28.0,0
CUST_0581,2025-10,3,723,3.406838938239243,42,7,3,42.9,0
CUST_0582,2025-10,4,1107,2.508956082574329,22,6,0,44.6,0
CUST_0583,2025-10,3,812,3.502784104623489,3,2,0,47.1,0
CUST_0584,2025-10,2,697,2.2429014967454712,6,6,1,49.3,0
CUST_0585,2025-10,11,15340,1.6304428548501193,26,4,4,35.6,0
CUST_0586,2025-10,75,74916,1.4938223664952979,35,3,2,47.4,0
CUST_0587,2025-10,41,47990,3.9002360716340907,35,7,3,59.5,0
CUST_0588,2025-10,12,10145,2.0853699684404305,26,9,0,50.6,0
CUST_0589,2025-10,10,7746,4.845947336870495,37,2,2,41.8,0
CUST_0590,2025-10,14,10674,2.2073252958975442,24,9,1,52.7,0
CUST_0591,2025-10,2,1658,4.636981441681171,33,2,0,40.0,0
CUST_0592,2025-10,45,111826,1.1291794407750482,15,1,1,40.1,0
CUST_0593,2025-10,9,15340,4.0435491636466026,25,10,2,62.4,0
CUST_0594,2025-10,11,8006,2.1360350670770947,35,7,0,41.8,0
CUST_0595,2025-10,3,755,1.250823689099386,2,1,1,33.8,0
CUST_0596,2025-10,2,518,1.1516540950972438,34,1,1,19.7,0
CUST_0597,2025-10,3,1176,0.41370189037000726,35,9,3,35.9,0
CUST_0598,2025-10,54,47557,4.247760292125827,37,3,0,54.2,0
CUST_0599,2025-10,7,15162,0.7092882833367562,28,10,3,43.9,1
CUST_0600,2025-10,3,100,1.4266655849840735,21,3,4,31.8,1
CUST_0601,2025-10,35,114957,3.4600166531335756,30,6,4,55.1,0
CUST_0602,2025-10,3,641,2.208599573403369,17,1,4,32.3,1
CUST_0603,2025-10,1,1581,0.398215359124346,52,3,1,13.1,0
CUST_0604,2025-10,2,958,0.9722568955583148,15,1,2,26.7,1
CUST_0605,2025-10,6,10184,3.8827709039616027,8,7,1,60.3,0
CUST_0606,2025-10,52,66876,2.77585395129042,51,2,3,37.9,0
CUST_0607,2025-10,2,1053,3.0033162349107543,28,5,0,41.4,0
CUST_0608,2025-10,47,94235,1.5424449574707955,1,4,1,56.1,0
CUST_0609,2025-10,3,750,3.093799120773885,46,1,0,24.7,0
CUST_0610,2025-10,43,90925,2.748912970732483,5,1,3,51.8,0
CUST_0611,2025-10,7,5410,2.448102274202514,21,8,3,50.5,0
CUST_0612,2025-10,9,17110,1.2814782472012398,40,8,2,37.4,0
CUST_0613,2025-10,1,1182,3.60306228656941,52,5,2,34.1,0
CUST_0614,2025-10,70,100469,2.8127880281460276,7,10,2,81.7,0
CUST_0615,2025-10,13,11301,2.334634166386899,2,2,2,44.7,0
CUST_0616,2025-10,1,976,3.1503403175838485,54,4,4,28.5,0
CUST_0617,2025-10,6,18152,1.921619112810967,27,2,0,30.1,0
CUST_0618,2025-10,2,1463,3.6667634109750282,27,2,2,37.7,0
CUST_0619,2025-10,29,64022,4.206128831481112,48,9,3,57.1,0
CUST_0620,2025-10,4,1136,4.694919587054702,2,10,2,73.8,0
CUST_0621,2025-10,7,15458,1.8259132539606249,59,7,2,29.1,0
CUST_0622,2025-10,8,4436,2.5374556040406624,38,7,2,41.7,0
CUST_0623,2025-10,2,1090,2.286668669609577,44,10,4,43.7,0
CUST_0624,2025-10,3,964,0.74457529771853,1,2,4,34.2,0
CUST_0625,2025-10,2,1010,1.8824954564342493,15,3,4,36.3,0
CUST_0626,2025-10,3,682,4.006153035811647,12,3,2,48.4,0
CUST_0627,2025-10,2,1158,1.6142880458065443,29,1,1,24.1,0
CUST_0628,2025-10,5,4905,1.7147833794430973,5,5,0,45.5,0
CUST_0629,2025-10,3,796,1.3192326726733623,55,1,0,12.1,0
CUST_0630,2025-10,4,956,3.449933882929725,24,7,4,50.9,1
CUST_0631,2025-10,7,9112,2.165234045464581,44,10,2,44.6,0
CUST_0632,2025-10,1,829,1.1654424329700315,8,6,0,42.8,1
CUST_0633,2025-10,69,94297,4.731617459754178,12,5,0,76.5,0
CUST_0634,2025-10,66,98276,3.7447257297736125,50,1,2,44.8,0
CUST_0635,2025-10,4,3380,1.9398868580360755,59,6,2,26.3,0
CUST_0636,2025-10,10,14237,1.7572398231809645,25,7,3,43.8,0
CUST_0637,2025-10,72,179624,4.0767061388283,0,1,3,69.1,0
CUST_0638,2025-10,4,1039,1.3565951317067393,37,1,0,20.0,0
CUST_0639,2025-10,3,938,0.538731119296231,34,7,0,31.9,0
CUST_0640,2025-10,1,820,3.3033212003709402,19,4,3,43.9,0
CUST_0641,2025-10,13,9617,1.5610502198707872,27,6,3,40.4,0
CUST_0642,2025-10,3,118,0.8471154982683646,58,6,2,21.0,0
CUST_0643,2025-10,10,12597,4.357005008625487,12,10,4,69.7,0
CUST_0644,2025-10,61,164881,4.074102257310521,4,5,0,74.1,0
CUST_0645,2025-10,47,102323,3.1165480037961584,16,2,1,52.7,0
CUST_0646,2025-10,9,7203,1.6396989708036844,47,3,2,23.8,0
CUST_0647,2025-10,2,1231,1.9834475885462128,53,1,0,15.9,0
CUST_0648,2025-10,7,10745,0.5421677057360211,35,5,1,27.7,0
CUST_0649,2025-10,11,10113,4.602886271934981,25,5,0,53.3,0
CUST_0650,2025-10,3,325,1.8446766012011595,8,8,1,51.8,1
CUST_0651,2025-10,3,1407,0.7227421832139116,17,9,3,44.9,0
CUST_0652,2025-10,35,167986,4.1518121861814175,3,6,4,69.8,0
CUST_0653,2025-10,11,17372,4.628193444727316,32,1,3,40.5,0
CUST_0654,2025-10,7,6253,2.6130968565544213,31,5,2,39.7,0
CUST_0655,2025-10,50,15647,1.4350429192111516,37,6,3,46.5,1
CUST_0656,2025-10,11,10720,2.803628372419713,17,9,3,57.7,1
CUST_0657,2025-10,8,12539,2.558211730298147,24,9,2,52.6,0
CUST_0658,2025-10,2,749,0.7393018788690229,37,6,4,28.9,0
CUST_0659,2025-10,1,1147,3.2950069504772657,4,8,1,60.1,0
CUST_0660,2025-10,1,1505,2.4992266901595253,31,6,0,39.9,0
CUST_0661,2025-10,7,100,3.3958610549887416,31,5,2,43.6,0
CUST_0662,2025-10,12,15107,1.568526626561578,32,9,1,45.5,0
CUST_0663,2025-10,66,111346,4.603674332236547,16,9,1,83.3,0
CUST_0664,2025-10,4,1154,3.030791486189972,32,3,1,35.5,1
CUST_0665,2025-10,13,9148,3.227683066669323,20,2,1,41.6,0
CUST_0666,2025-10,9,12431,4.274408137132708,19,7,2,58.6,0
CUST_0667,2025-10,9,18431,1.0084363886653605,47,2,2,18.1,0
CUST_0668,2025-10,10,889,4.097455618778195,41,2,0,36.3,0
CUST_0669,2025-10,4,824,4.695249823421777,41,8,3,52.6,0
CUST_0670,2025-10,5,1314,2.256457376236453,1,1,3,39.8,0
CUST_0671,2025-10,3,1425,0.8174513152647942,14,9,2,46.6,0
CUST_0672,2025-10,2,613,2.925764147213397,40,2,2,28.6,0
CUST_0673,2025-10,2,1020,3.3216752227370057,32,10,1,53.9,0
CUST_0674,2025-10,9,16383,3.5416908866177113,59,1,1,23.3,0
CUST_0675,2025-10,56,88188,4.863823147516442,5,9,2,86.2,0
CUST_0676,2025-10,6,13208,0.867747645242861,28,1,4,21.9,0
CUST_0677,2025-10,9,11502,3.911001509767928,5,3,1,52.6,0
CUST_0678,2025-10,6,14432,1.5767231993265916,26,3,2,31.3,0
CUST_0679,2025-10,7,9069,4.461038334791404,48,3,0,36.9,0
CUST_0680,2025-10,3,1025,4.0159251565685965,34,2,2,36.8,0
CUST_0681,2025-10,2,434,1.6552437139309504,8,8,3,50.5,0
CUST_0682,2025-10,3,594,2.367837402482677,18,5,0,42.7,0
CUST_0683,2025-10,2,1125,0.549396144253073,25,2,3,22.9,0
CUST_0684,2025-10,3,1113,4.8560400424051755,17,9,0,65.6,0
CUST_0685,2025-10,3,1038,4.652238087956153,15,6,4,57.9,0
CUST_0686,2025-10,3,1013,4.951389147142237,47,3,3,38.6,0
CUST_0687,2025-10,50,145271,4.570471782604997,49,4,2,52.1,0
CUST_0688,2025-10,3,707,0.4690118077249716,46,1,0,11.6,1
CUST_0689,2025-10,3,865,4.177650977835826,19,7,4,56.4,0
CUST_0690,2025-10,2,1041,4.870292537355033,55,4,0,37.0,0
CUST_0691,2025-10,11,4610,0.3954149343740239,30,6,1,32.7,0
CUST_0692,2025-10,1,1208,4.974657217416292,7,8,4,67.3,0
CUST_0693,2025-10,3,572,3.460209001688979,22,10,0,59.0,0
CUST_0694,2025-10,11,4961,1.1008787657308352,27,4,2,32.5,0
CUST_0695,2025-10,3,1468,1.1896085083348258,39,4,1,25.6,1
CUST_0696,2025-10,2,1324,4.297217818803733,18,7,4,57.1,0
CUST_0697,2025-10,2,1525,0.2917520842962558,49,5,2,19.1,0
CUST_0698,2025-10,3,1174,1.4976413216287388,56,5,2,22.5,0
CUST_0699,2025-10,2,1548,2.303853858930357,38,8,0,41.3,0
CUST_0700,2025-10,2,733,2.231345067912998,11,5,1,44.7,0
CUST_0701,2025-10,9,9080,0.3472558802275352,15,2,2,28.1,0
CUST_0702,2025-10,8,6214,0.6661430885719339,14,3,1,32.4,0
CUST_0703,2025-10,6,5327,3.034631173284499,16,5,2,47.8,0
CUST_0704,2025-10,4,1207,0.5885412272394506,43,5,3,23.7,0
CUST_0705,2025-10,35,74790,2.8107184287447207,3,2,4,53.1,0
CUST_0706,2025-10,2,1198,1.0184183643677907,49,5,3,22.8,0
CUST_0707,2025-10,3,1190,4.007576279398091,19,8,0,58.0,0
CUST_0708,2025-10,12,14597,2.5928277706122613,9,1,4,40.2,0
CUST_0709,2025-10,1,1553,3.5357967779255284,5,9,0,63.4,0
CUST_0710,2025-10,4,587,3.8093614091177272,29,7,1,50.6,0
CUST_0711,2025-10,12,11389,1.117852298661266,27,6,1,37.9,0
CUST_0712,2025-10,40,148198,3.355573074889492,42,9,4,58.5,0
CUST_0713,2025-10,2,833,3.4034051328293082,1,8,1,62.2,0
CUST_0714,2025-10,8,10593,1.9011939776726967,47,9,2,39.8,0
CUST_0715,2025-10,44,103780,2.447262980185351,8,3,0,54.3,0
CUST_0716,2025-10,2,1516,3.5632592128653178,28,7,3,49.2,0
CUST_0717,2025-10,2,1566,1.1114559574898728,38,8,2,35.3,0
CUST_0718,2025-10,3,1344,2.712473597897618,33,10,2,50.7,0
CUST_0719,2025-10,2,1177,2.2111019218923764,0,1,4,39.1,0
CUST_0720,2025-10,3,1684,1.9760310599036004,30,7,2,40.8,0
CUST_0721,2025-10,58,123267,4.218933540884748,10,4,3,69.0,0
CUST_0722,2025-10,6,8072,3.2481921431002077,19,1,3,37.6,0
CUST_0723,2025-10,9,10267,4.610379168734802,51,4,1,39.4,0
CUST_0724,2025-10,2,618,2.429997836777786,50,8,3,36.9,0
CUST_0725,2025-10,8,6283,4.571168635014461,12,9,1,67.7,0
CUST_0726,2025-10,59,82391,2.4795757817356647,1,4,2,64.3,0
CUST_0727,2025-10,13,10579,3.12249351563111,21,2,4,40.7,0
CUST_0728,2025-10,3,868,0.8218576236750725,24,1,1,22.5,0
CUST_0729,2025-10,11,5617,2.360105962346018,45,5,0,33.8,0
CUST_0730,2025-10,3,1319,0.4031244383317075,43,7,0,27.5,0
CUST_0731,2025-10,4,100,1.9551042158646035,22,3,3,34.3,0
CUST_0732,2025-10,1,112,4.310171990966087,14,1,3,43.5,0
CUST_0733,2025-10,9,9659,0.7061507327792595,29,5,0,31.6,0
CUST_0734,2025-10,4,7511,4.647633687778488,3,6,4,63.2,0
CUST_0735,2025-10,2,662,1.5098006743974821,40,1,0,19.0,1
CUST_0736,2025-10,2,555,0.7848927210069285,57,1,4,8.3,0
CUST_0737,2025-10,3,415,3.998749355578696,56,7,1,40.0,0
CUST_0738,2025-10,3,1132,4.055773634041945,26,4,0,45.3,0
CUST_0739,2025-10,2,792,2.3451008645501434,59,6,1,27.7,1
CUST_0740,2025-10,2,2011,0.3083379495258793,12,8,2,42.1,0
CUST_0741,2025-10,6,10852,1.0348136519659388,42,1,0,16.9,0
CUST_0742,2025-10,2,891,1.0401928718427451,45,2,1,17.0,1
CUST_0743,2025-10,2,666,2.0360498466893877,39,6,1,34.5,0
CUST_0744,2025-10,2,966,1.333822240584702,13,1,2,29.3,0
CUST_0745,2025-10,58,162345,4.638764491163626,39,10,1,74.0,0
CUST_0746,2025-10,8,9521,1.4978034403112739,13,3,2,36.9,0
CUST_0747,2025-10,10,12289,2.8704868260538716,23,6,2,47.7,0
CUST_0748,2025-10,3,868,1.8400533400446115,38,8,1,39.2,0
CUST_0749,2025-10,10,13295,1.743841584008042,35,8,2,42.1,0
CUST_0750,2025-10,4,1846,3.402624970005754,54,4,4,30.7,0
CUST_0751,2025-10,11,10938,4.027871138815901,23,9,4,61.3,0
CUST_0752,2025-10,49,129738,3.235196361745595,2,3,2,62.3,0
CUST_0753,2025-10,10,7601,2.926094897085554,36,3,1,35.1,0
CUST_0754,2025-10,46,59056,2.189700517457097,54,7,2,44.5,0
CUST_0755,2025-10,11,14110,1.868993132531108,17,3,0,38.0,0
CUST_0756,2025-10,3,100,4.295910959697287,54,2,0,29.9,1
CUST_0757,2025-10,39,128240,4.20830188858697,15,9,4,73.8,0
CUST_0758,2025-10,4,994,3.5832227042299825,24,5,3,46.6,0
CUST_0759,2025-10,11,12768,2.858126444187057,59,5,0,30.4,0
CUST_0760,2025-10,4,1619,4.633672981396489,33,8,0,55.6,0
CUST_0761,2025-10,2,1501,1.3048112727036998,54,4,2,19.6,0
CUST_0762,2025-10,3,713,3.040868411652652,6,8,4,58.6,0
CUST_0763,2025-10,2,914,3.4009154434234694,17,7,0,53.0,1
CUST_0764,2025-10,3,1684,2.686151196195255,59,2,0,19.7,0
CUST_0765,2025-10,11,12636,0.6022919625681709,25,8,0,40.8,0
CUST_0766,2025-10,1,1047,4.753261977313119,26,7,1,55.7,0
CUST_0767,2025-10,1,1394,1.8537218532662298,34,1,3,22.9,1
CUST_0768,2025-10,13,6811,3.1441969055205896,24,5,1,47.0,0
CUST_0769,2025-10,4,1189,2.1227580869292995,52,9,2,37.6,0
CUST_0770,2025-10,10,10435,2.5287137336950143,20,10,2,57.3,0
CUST_0771,2025-10,10,8458,3.2401485758504003,57,9,4,42.9,0
CUST_0772,2025-10,10,10017,3.114660842044619,52,5,1,34.3,1
CUST_0773,2025-10,13,7008,1.3943430765155507,25,10,4,50.4,0
CUST_0774,2025-10,3,1004,0.3143048195013932,1,8,0,47.0,0
CUST_0775,2025-10,13,7986,3.847126239599315,27,8,4,56.8,1
CUST_0776,2025-10,2,1123,3.6546206047978447,16,10,3,62.2,0
CUST_0777,2025-10,2,822,3.0865995928517944,38,8,0,45.2,0
CUST_0778,2025-10,6,14060,4.65303913764159,23,1,2,42.9,0
CUST_0779,2025-10,2,1475,3.9662435452133327,28,3,2,41.3,0
CUST_0780,2025-10,9,6618,2.097814563379712,16,4,0,41.5,0
CUST_0781,2025-10,5,10325,3.822810357746846,38,7,0,47.3,0
CUST_0782,2025-10,55,72196,0.32245675772689636,10,3,1,46.1,0
CUST_0783,2025-10,57,72685,1.4317663985798144,16,6,2,57.3,0
CUST_0784,2025-10,2,1086,4.814250457733433,34,4,0,45.5,0
CUST_0785,2025-10,2,558,2.4343856569313758,9,2,2,39.0,0
CUST_0786,2025-10,9,11437,3.803381101967397,38,6,3,45.8,0
CUST_0787,2025-10,3,537,4.6632851419101184,52,4,0,37.5,0
CUST_0788,2025-10,4,16342,2.7299368246323072,17,9,4,55.2,0
CUST_0789,2025-10,10,7670,1.448845896400593,32,2,4,26.9,0
CUST_0790,2025-10,13,5082,3.119948723680643,31,6,3,46.5,0
CUST_0791,2025-10,1,1285,0.4658156537411484,9,8,2,43.9,0
CUST_0792,2025-10,2,1324,2.3796407250965994,44,3,1,26.7,0
CUST_0793,2025-10,1,1307,3.6411804371043948,37,7,2,45.6,0
CUST_0794,2025-10,2,1359,0.7175031603654811,16,3,0,30.0,1
CUST_0795,2025-10,35,84547,3.2584224138645337,2,5,3,63.3,0
CUST_0796,2025-10,2,681,0.29383706818799915,36,9,2,34.6,0
CUST_0797,2025-10,4,1367,1.535973279093143,51,8,1,32.6,0
CUST_0798,2025-10,2,791,0.5132416534910746,7,7,1,42.7,0
CUST_0799,2025-10,11,13996,3.6867673003774946,16,9,3,62.5,0
CUST_0800,2025-10,4,7503,4.234511196910717,51,7,0,43.6,0
CUST_0001,2025-11,3,1181,3.1949924060056727,6,6,1,54.4,0
CUST_0002,2025-11,2,1039,4.867566851305,59,4,3,35.4,0
CUST_0003,2025-11,4,1518,4.68904806101235,7,5,3,59.3,0
CUST_0004,2025-11,4,641,0.595921936452689,42,5,2,24.2,0
CUST_0005,2025-11,2,680,4.846525407205351,43,8,4,51.9,0
CUST_0006,2025-11,11,6482,3.327075114604509,9,3,1,48.8,0
CUST_0007,2025-11,4,496,4.765019810111644,59,2,3,30.5,0
CUST_0008,2025-11,8,8124,1.8099076251484416,52,8,4,34.9,0
CUST_0009,2025-11,2,1192,2.3910556199295003,59,9,2,35.5,0
CUST_0010,2025-11,12,17307,2.8997606843850128,21,4,0,44.5,0
CUST_0011,2025-11,44,60721,2.111261011962052,39,9,1,55.6,0
CUST_0012,2025-11,9,8215,1.0893907423603748,38,7,2,34.9,0
CUST_0013,2025-11,6,10960,4.324891325178128,46,1,4,31.8,0
CUST_0014,2025-11,3,1694,3.6958399320340476,3,5,4,55.7,1
CUST_0015,2025-11,3,1697,4.81259396638827,59,3,0,32.9,1
CUST_0016,2025-11,10,9764,2.642639589355311,28,8,0,49.7,0
CUST_0017,2025-11,53,111683,2.685695488788875,42,9,0,60.0,0
CUST_0018,2025-11,7,15511,2.655556201143245,38,3,4,32.1,0
CUST_0019,2025-11,14,6322,1.055555484294125,26,4,4,33.8,0
CUST_0020,2025-11,10,19756,3.925264321172947,2,7,4,64.4,0
CUST_0021,2025-11,1,373,1.928648892897399,20,10,0,51.6,1
CUST_0022,2025-11,2,100,3.8746388343246836,6,10,2,67.5,0
CUST_0023,2025-11,5,12004,4.240557676351376,8,1,3,46.9,0
CUST_0024,2025-11,45,83105,1.3292406096028397,6,4,0,53.2,1
CUST_0025,2025-11,3,1004,0.3973923988020749,13,5,3,35.0,1
CUST_0026,2025-11,11,7798,1.9821232046406019,15,8,3,52.1,0
CUST_0027,2025-11,2,673,4.652047955090748,38,3,0,40.6,0
CUST_0028,2025-11,8,12118,3.3027874325854834,34,7,4,47.3,0
CUST_0029,2025-11,2,407,1.4862863904198698,14,7,0,44.7,0
CUST_0030,2025-11,2,1540,2.861769358554589,2,10,0,64.1,1
CUST_0031,2025-11,10,6922,4.739725439324262,22,6,0,57.7,0
CUST_0032,2025-11,3,590,2.485588631440575,1,2,3,42.9,1
CUST_0033,2025-11,8,10506,0.38496735589691067,32,5,0,28.6,0
CUST_0034,2025-11,9,14347,2.7584644492519663,46,7,1,39.9,0
CUST_0035,2025-11,70,93964,1.6486408344957149,18,3,3,55.1,0
CUST_0036,2025-11,4,1374,2.058273873673973,46,3,4,24.9,0
CUST_0037,2025-11,3,1169,4.563685177949985,5,9,2,69.2,0
CUST_0038,2025-11,2,493,3.2482611447190526,8,6,2,53.5,1
CUST_0039,2025-11,38,136635,1.0927446704675656,44,7,1,41.5,0
CUST_0040,2025-11,57,57478,0.5347827859809167,17,8,1,58.4,0
CUST_0041,2025-11,10,12969,1.8748364030576514,42,6,4,35.0,0
CUST_0042,2025-11,7,11070,4.589985315363886,51,9,4,51.4,1
CUST_0043,2025-11,9,8112,3.921889798290976,44,6,1,44.1,1
CUST_0044,2025-11,12,3684,1.9853112144404932,55,10,3,40.8,0
CUST_0045,2025-11,3,1996,4.681362116066103,57,2,4,30.6,0
CUST_0046,2025-11,7,10358,4.310715876901884,58,2,3,29.6,0
CUST_0047,2025-11,3,1449,2.407972986748269,39,3,0,29.2,0
CUST_0048,2025-11,12,10703,1.2510314018840312,12,7,0,47.5,0
CUST_0049,2025-11,8,13347,0.6871559677525765,2,3,4,37.6,0
CUST_0050,2025-11,8,10918,4.031525703682815,27,8,2,56.4,1
CUST_0051,2025-11,2,966,1.1128837749320584,29,8,2,39.1,0
CUST_0052,2025-11,3,100,1.8868924902216895,12,10,3,55.4,0
CUST_0053,2025-11,3,820,4.338811002175921,27,1,2,38.9,0
CUST_0054,2025-11,3,921,4.026514900628224,29,6,2,49.0,0
CUST_0055,2025-11,2,517,0.6648089386439098,54,5,3,18.9,0
CUST_0056,2025-11,58,71794,3.8907079256611765,0,8,2,82.6,0
CUST_0057,2025-11,6,6576,4.725839735570638,18,9,2,65.5,0
CUST_0058,2025-11,2,646,4.452490197032718,35,3,3,40.8,0
CUST_0059,2025-11,2,1344,1.7524910375871743,56,10,0,36.1,0
CUST_0060,2025-11,2,351,4.938441700165653,48,6,3,45.3,0
CUST_0061,2025-11,12,2777,0.7748481734850725,54,5,3,22.6,0
CUST_0062,2025-11,14,14471,4.3211146586676135,2,5,1,62.6,0
CUST_0063,2025-11,76,101379,1.5685356870854672,28,10,3,69.9,0
CUST_0064,2025-11,3,1808,1.1038341968810361,19,9,2,46.0,0
CUST_0065,2025-11,57,80139,4.786946065644599,15,10,4,85.5,0
CUST_0066,2025-11,75,145474,3.7918365980146578,49,6,4,62.0,0
CUST_0067,2025-11,4,1096,3.025919143904338,56,1,0,20.5,0
CUST_0068,2025-11,55,17066,2.3278802684003583,1,1,4,55.9,0
CUST_0069,2025-11,1,1211,3.0447570664871972,19,2,3,37.6,0
CUST_0070,2025-11,10,12837,2.343080552145737,22,8,1,50.7,0
CUST_0071,2025-11,2,1147,3.674619152712228,51,3,1,30.2,0
CUST_0072,2025-11,63,80369,4.312101581514653,39,6,4,65.0,0
CUST_0073,2025-11,24,56577,0.20306768454464416,53,8,2,31.4,0
CUST_0074,2025-11,6,11193,4.904200337540595,57,2,0,32.6,1
CUST_0075,2025-11,8,9206,2.1484718448794244,41,6,4,36.2,0
CUST_0076,2025-11,2,1140,0.8074873426775242,43,1,1,14.2,0
CUST_0077,2025-11,2,1009,3.3224102527152075,46,3,2,30.6,0
CUST_0078,2025-11,4,1384,0.28548514269044034,35,10,2,38.1,1
CUST_0079,2025-11,5,454,4.011951813270131,44,2,3,33.3,0
CUST_0080,2025-11,10,6822,4.671473560183129,33,8,4,57.7,0
CUST_0081,2025-11,1,1918,2.2696005743584555,45,8,3,37.9,0
CUST_0082,2025-11,38,95925,4.356543783109563,0,3,1,66.2,0
CUST_0083,2025-11,8,9221,0.3195829193707761,38,10,0,38.3,0
CUST_0084,2025-11,11,8189,2.5579038764158635,47,7,4,39.1,0
CUST_0085,2025-11,4,552,3.674730608684577,39,3,3,35.9,0
CUST_0086,2025-11,26,76570,0.2926869849165808,36,6,0,34.6,0
CUST_0087,2025-11,47,46991,1.231388603310564,49,10,0,50.4,0
CUST_0088,2025-11,3,920,4.74743768763498,20,6,1,56.3,0
CUST_0089,2025-11,8,14728,3.143429431919238,7,8,0,60.3,0
CUST_0090,2025-11,7,11707,4.884405918955993,6,9,3,71.6,1
CUST_0091,2025-11,1,1709,0.4683046253813405,10,7,3,41.0,0
CUST_0092,2025-11,4,14095,3.455520682715742,57,7,2,37.3,0
CUST_0093,2025-11,3,876,1.922148730033733,6,2,1,38.0,0
CUST_0094,2025-11,2,1570,4.045933542859714,6,1,0,45.9,0
CUST_0095,2025-11,2,588,2.4031189553003687,14,5,0,44.3,0
CUST_0096,2025-11,2,1575,4.903314646350873,37,7,3,52.2,1
CUST_0097,2025-11,1,731,4.1404053414737945,35,7,0,48.9,0
CUST_0098,2025-11,1,355,0.7586749038645568,37,5,0,26.2,0
CUST_0099,2025-11,41,61391,0.5946570274348533,57,8,1,37.0,0
CUST_0100,2025-11,9,12858,3.0617881858269373,9,4,0,49.4,0
CUST_0101,2025-11,68,58766,1.671875990063858,9,6,3,65.9,0
CUST_0102,2025-11,2,1440,2.4113534402904886,43,6,3,34.8,0
CUST_0103,2025-11,3,1304,1.9224100640633388,9,6,4,46.8,0
CUST_0104,2025-11,13,5700,4.478548506211874,34,7,2,54.8,0
CUST_0105,2025-11,3,503,0.6793684248306997,11,1,1,27.3,0
CUST_0106,2025-11,3,768,0.8888054040927826,14,7,3,42.0,0
CUST_0107,2025-11,11,9874,1.4482265087824633,32,5,1,34.8,0
CUST_0108,2025-11,2,844,2.8531859227056016,10,9,2,58.2,0
CUST_0109,2025-11,10,13160,0.23642637474246603,39,5,3,25.6,0
CUST_0110,2025-11,9,3895,0.9060214081303752,30,4,2,29.8,0
CUST_0111,2025-11,3,1221,3.475041038905928,33,7,0,47.1,0
CUST_0112,2025-11,5,732,2.5781577896239884,47,7,3,37.4,1
CUST_0113,2025-11,16,1730,4.721093339319118,42,4,4,46.1,0
CUST_0114,2025-11,2,1033,4.18319892371047,4,4,0,54.9,0
CUST_0115,2025-11,1,356,3.3262763051048916,23,8,3,52.4,1
CUST_0116,2025-11,40,87347,2.6900787573911593,5,7,0,66.4,0
CUST_0117,2025-11,2,1343,3.7411067221783947,7,8,4,61.4,0
CUST_0118,2025-11,14,13689,3.9234620562373173,59,8,3,44.4,1
CUST_0119,2025-11,24,79726,4.799152659143893,16,4,1,59.8,0
CUST_0120,2025-11,2,835,3.9493974947331796,0,8,0,65.4,1
CUST_0121,2025-11,3,946,3.5067680061727495,21,4,4,44.7,0
CUST_0122,2025-11,2,834,4.630351678970182,22,8,1,59.6,0
CUST_0123,2025-11,3,107,0.23488207365364283,9,7,4,40.9,1
CUST_0124,2025-11,2,885,4.913827982569205,53,9,4,50.6,0
CUST_0125,2025-11,11,8938,2.5807512819247242,46,3,1,29.7,0
CUST_0126,2025-11,4,869,3.768656383757039,16,1,4,40.9,1
CUST_0127,2025-11,10,6922,2.4264881685960886,34,7,3,43.6,0
CUST_0128,2025-11,38,100,4.705779662798413,16,4,0,63.7,0
CUST_0129,2025-11,9,12539,3.988938800357996,10,3,4,51.1,0
CUST_0130,2025-11,7,10979,0.7719313529077156,44,6,2,27.7,0
CUST_0131,2025-11,2,1368,0.9782019657940377,45,5,3,24.3,0
CUST_0132,2025-11,14,6578,4.750146450037691,32,10,0,64.8,1
CUST_0133,2025-11,8,18159,2.695177248300902,34,7,3,44.3,0
CUST_0134,2025-11,3,1202,0.882222110706208,44,4,4,22.0,0
CUST_0135,2025-11,2,967,3.8146885624142683,43,3,1,34.3,0
CUST_0136,2025-11,56,86916,2.4929875720447883,57,4,0,41.2,0
CUST_0137,2025-11,3,650,1.1675108457845413,54,10,1,34.3,0
CUST_0138,2025-11,2,354,1.7689866342098102,51,9,4,35.7,0
CUST_0139,2025-11,1,1404,0.7980768918839658,1,6,4,43.9,0
CUST_0140,2025-11,2,864,3.3961666092625697,56,2,4,24.3,0
CUST_0141,2025-11,7,5139,3.7601174434103286,44,2,0,32.7,0
CUST_0142,2025-11,2,14837,0.2805863034116586,35,10,1,37.4,0
CUST_0143,2025-11,9,10745,3.403826126881585,9,8,4,61.1,0
CUST_0144,2025-11,4,1524,1.7142535913310077,54,10,3,37.3,0
CUST_0145,2025-11,2,956,4.720331639936097,14,6,1,58.4,0
CUST_0146,2025-11,3,1490,1.2620384110159888,30,8,2,39.7,0
